movieId,title,genres,Cluster
7162.0,Cold Mountain (2003),Drama|Romance|War,1
7163.0,Paycheck (2003),Action|Sci-Fi|Thriller,8
7164.0,Peter Pan (2003),Action|Adventure|Children|Fantasy,7
7165.0,"Company, The (2003)",Drama|Musical,3
7167.0,Japanese Story (2003),Drama,3
7169.0,Chasing Liberty (2004),Comedy|Romance,2
7171.0,Aileen: Life and Death of a Serial Killer (2003),Documentary,6
7173.0,Along Came Polly (2004),Comedy|Romance,2
7175.0,Torque (2004),Action|Crime,8
7176.0,Crimson Gold (Talaye sorgh) (2003),Drama,3
7177.0,Osama (2003),Drama,3
7178.0,"Great Gatsby, The (1974)",Drama,3
7179.0,Wuthering Heights (1992),Drama|Romance,1
7181.0,Ship of Fools (1965),Drama,3
7184.0,This Property is Condemned (1966),Drama|Romance,1
7190.0,Jane Eyre (1970),Drama,3
7191.0,Blame It on the Bellboy (1992),Comedy,2
7192.0,Only the Strong (1993),Action,7
7193.0,"Adventures of Ford Fairlane, The (1990)",Action|Comedy,2
7202.0,Beyond Re-Animator (2003),Horror,5
7205.0,"Wind and the Lion, The (1975)",Adventure,7
7206.0,Mon Oncle (My Uncle) (1958),Comedy,2
7208.0,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,3
7209.0,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy,2
7211.0,People Will Talk (1951),Comedy|Romance,2
7212.0,I Was a Male War Bride (1949),Comedy|Romance,2
7215.0,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,1
7216.0,High Sierra (1941),Crime|Drama|Film-Noir|Thriller,0
7217.0,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,0
7218.0,"Ox-Bow Incident, The (1943)",Drama|Western,3
7219.0,They Drive by Night (1940),Drama,3
7222.0,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,4
7223.0,D.O.A. (1950),Drama|Film-Noir|Mystery,3
7225.0,Pumping Iron (1977),Documentary,6
7228.0,Cool World (1992),Animation|Comedy|Fantasy,9
7234.0,"Strada, La (1954)",Drama,3
7235.0,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,8
7236.0,"Boy and His Dog, A (1975)",Sci-Fi,5
7238.0,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,3
7243.0,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,3
7245.0,Tormented (1960),Horror|Thriller,5
7247.0,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,9
7248.0,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War,7
7251.0,Where the Day Takes You (1992),Drama,3
7254.0,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,3
7255.0,Win a Date with Tad Hamilton! (2004),Comedy|Romance,2
7256.0,Touching the Void (2003),Adventure|Documentary,6
7257.0,"Big Bounce, The (2004)",Comedy|Crime|Thriller,0
7258.0,"Perfect Score, The (2004)",Comedy|Crime,2
7259.0,You Got Served (2004),Drama|Musical,3
7260.0,Latter Days (2003),Comedy|Drama|Romance,1
7261.0,Barbershop 2: Back in Business (2004),Comedy,2
7262.0,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,7
7263.0,Miracle (2004),Drama,3
7264.0,An Amazing Couple (2002),Comedy|Romance,2
7265.0,"Dreamers, The (2003)",Drama,3
7266.0,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,2
7282.0,"Hip Hop Witch, Da (2000)",Comedy|Horror|Thriller,5
7285.0,Thirteen (2003),Drama,3
7292.0,Best Defense (1984),Comedy|War,2
7293.0,50 First Dates (2004),Comedy|Romance,2
7294.0,Welcome to Mooseport (2004),Comedy,2
7297.0,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama,4
7299.0,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,3
7301.0,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,3
7302.0,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,7
7303.0,The Diary of Anne Frank (1959),Drama|War,3
7304.0,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,9
7305.0,Black Widow (1987),Crime|Drama|Mystery|Thriller,0
7306.0,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,2
7307.0,Flesh & Blood (1985),Action|Adventure|Drama|War,7
7308.0,King Solomon's Mines (1985),Adventure|Comedy,2
7310.0,Raw Deal (1986),Action,7
7311.0,"Goodbye, Mr. Chips (1939)",Drama|Romance,1
7312.0,"Follow Me, Boys! (1966)",Comedy|Drama,4
7315.0,Against the Ropes (2004),Comedy|Drama,4
7316.0,Confessions of a Teenage Drama Queen (2004),Comedy,2
7317.0,EuroTrip (2004),Adventure|Comedy,2
7318.0,"Passion of the Christ, The (2004)",Drama,3
7319.0,Club Dread (2004),Comedy|Horror,2
7320.0,Dirty Dancing: Havana Nights (2004),Romance,1
7321.0,Twisted (2004),Thriller,5
7323.0,"Good bye, Lenin! (2003)",Comedy|Drama,4
7324.0,Hidalgo (2004),Adventure|Drama,3
7325.0,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,8
7326.0,"Reckoning, The (2004)",Crime|Drama,0
7327.0,Persona (1966),Drama,3
7328.0,"Passion of Anna, The (Passion, En) (1969)",Drama,3
7333.0,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,0
7335.0,Pickup on South Street (1953),Film-Noir,6
7336.0,"Damned, The (La Caduta degli dei) (1969)",Drama|War,3
7340.0,Just One of the Guys (1985),Comedy,2
7344.0,"Wrong Arm of the Law, The (1963)",Comedy|Crime,2
7345.0,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,7
7346.0,"Girl Next Door, The (2004)",Comedy|Romance,2
7347.0,Secret Window (2004),Mystery|Thriller,5
7348.0,Spartan (2004),Thriller,5
7349.0,Broken Wings (Knafayim Shvurot) (2002),Drama,3
7352.0,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,1
7354.0,Mad Dog and Glory (1993),Comedy|Drama|Romance,1
7357.0,Peyton Place (1957),Drama|Romance,1
7360.0,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,8
7361.0,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,1
7362.0,Taking Lives (2004),Crime|Drama|Thriller,0
7364.0,Intermission (2003),Comedy|Crime|Drama,4
7366.0,Jersey Girl (2004),Comedy|Drama|Romance,1
7367.0,"Ladykillers, The (2004)",Comedy|Crime,2
7368.0,Never Die Alone (2004),Crime|Drama|Thriller,0
7369.0,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,7
7371.0,Dogville (2003),Drama|Mystery|Thriller,0
7372.0,Ned Kelly (2003),Drama,3
7373.0,Hellboy (2004),Action|Adventure|Fantasy|Horror,7
7375.0,"Prince & Me, The (2004)",Comedy|Romance,2
7376.0,Walking Tall (2004),Action,7
7377.0,"United States of Leland, The (2003)",Crime|Drama,0
7379.0,The Alamo (2004),Drama|War|Western,3
7380.0,Ella Enchanted (2004),Comedy|Fantasy|Romance,2
7381.0,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,2
7382.0,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,0
7386.0,"Ten Commandments, The (1956)",Adventure|Drama,3
7387.0,Dawn of the Dead (1978),Action|Drama|Horror,3
7390.0,Prey for Rock & Roll (2003),Drama|Musical,3
7394.0,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,7
7395.0,Cheaper by the Dozen (1950),Comedy|Drama,4
7396.0,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,3
7411.0,Munchies (1987),Comedy|Horror,2
7414.0,Going in Style (1979),Comedy|Drama,4
7419.0,After Hours (1985),Comedy|Thriller,2
7438.0,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,8
7439.0,"Punisher, The (2004)",Action|Crime|Thriller,8
7440.0,Paper Clips (2004),Documentary,6
7443.0,This So-Called Disaster (2003),Documentary,6
7444.0,13 Going on 30 (2004),Comedy|Fantasy|Romance,2
7445.0,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,0
7448.0,Envy (2004),Comedy,2
7449.0,Godsend (2004),Drama|Horror|Thriller,5
7450.0,Laws of Attraction (2004),Comedy|Romance,2
7451.0,Mean Girls (2004),Comedy,2
7454.0,Van Helsing (2004),Action|Adventure|Fantasy|Horror,7
7455.0,"Mudge Boy, The (2003)",Drama,3
7457.0,Breakin' All the Rules (2004),Comedy|Romance,2
7458.0,Troy (2004),Action|Adventure|Drama|War,7
7459.0,Carandiru (2003),Crime|Drama,0
7460.0,Coffee and Cigarettes (2003),Comedy|Drama,4
7477.0,Eye See You (D-Tox) (2002),Horror|Thriller,5
7479.0,Watch on the Rhine (1943),Drama,3
7481.0,Enemy Mine (1985),Adventure|Drama|Sci-Fi,3
7482.0,Enter the Dragon (1973),Action|Crime,8
7486.0,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,1
7487.0,Henry & June (1990),Drama,3
7492.0,Martin (1977),Drama|Horror,3
7493.0,"Three Faces of Eve, The (1957)",Drama,3
7541.0,100 Girls (2000),Comedy|Romance,2
7560.0,Fail-Safe (1964),Drama|Thriller|War,3
7561.0,Paperhouse (1988),Fantasy|Horror|Thriller,5
7562.0,Dobermann (1997),Action|Crime,8
7564.0,Kwaidan (Kaidan) (1964),Horror,5
7566.0,28 Up (1985),Documentary,6
7569.0,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,7
7570.0,Octopussy (1983),Action|Adventure|Thriller,7
7572.0,Wit (2001),Drama,3
7573.0,Never Say Never Again (1983),Action|Adventure|Thriller,7
7579.0,Pride and Prejudice (1940),Comedy|Drama|Romance,1
7581.0,"Fountainhead, The (1949)",Drama,3
7584.0,Woman of the Year (1942),Comedy|Romance,2
7587.0,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,0
7614.0,Oklahoma! (1955),Musical|Romance|Western,1
7615.0,Desert Hearts (1985),Drama,3
7616.0,Body Double (1984),Mystery|Thriller,5
7618.0,Chaplin (1992),Drama,3
7619.0,"Miracle Worker, The (1962)",Drama,3
7620.0,Monster in a Box (1992),Comedy|Drama,4
7624.0,School Ties (1992),Drama,3
7636.0,Raising Cain (1992),Horror|Thriller,5
7646.0,Rose Red (2002),Horror|Mystery|Thriller,5
7647.0,Noises Off... (1992),Comedy,2
7649.0,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,7
7650.0,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,5
7657.0,Versus (2000),Action|Comedy|Fantasy|Horror,2
7669.0,Pride and Prejudice (1995),Drama|Romance,1
7698.0,"China Syndrome, The (1979)",Drama|Thriller,3
7700.0,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,8
7701.0,Look Who's Talking Too (1990),Comedy|Romance,2
7702.0,"Bells of St. Mary's, The (1945)",Drama,3
7704.0,"Delta Force, The (1986)",Action,7
7705.0,Pat and Mike (1952),Comedy|Romance,2
7706.0,Animal Crackers (1930),Comedy|Musical,2
7707.0,"He Said, She Said (1991)",Comedy|Drama|Romance,1
7708.0,Bedazzled (1967),Comedy|Fantasy,2
7713.0,Cat People (1942),Drama|Horror|Romance|Thriller,1
7714.0,Camelot (1967),Drama|Musical|Romance,1
7716.0,"Lonely Guy, The (1984)",Comedy,2
7720.0,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,7
7727.0,Protocol (1984),Comedy,2
7728.0,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,0
7730.0,Matinee (1993),Comedy|Drama,4
7742.0,Baxter (1989),Drama|Horror,3
7743.0,Explorers (1985),Adventure|Children|Sci-Fi,9
7745.0,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,3
7748.0,Pierrot le fou (1965),Crime|Drama,0
7749.0,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,3
7753.0,Tuesdays with Morrie (1999),Drama,3
7756.0,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,3
7757.0,Jason and the Argonauts (1963),Action|Adventure|Fantasy,7
7762.0,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,3
7766.0,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,8
7767.0,"Best of Youth, The (La meglio gioventù) (2003)",Drama,3
7772.0,Undercurrent (1946),Film-Noir|Thriller,5
7773.0,"Bang, Bang, You're Dead (2002)",Drama,3
7781.0,Twister (1990),Comedy,2
7782.0,Sniper (1993),Action|Drama,3
7786.0,Genghis Blues (1999),Documentary,6
7789.0,"11'09""01 - September 11 (2002)",Drama,3
7792.0,"Parallax View, The (1974)",Thriller,5
7802.0,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,8
7810.0,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,7
7811.0,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,3
7812.0,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,3
7815.0,True Stories (1986),Comedy|Musical,2
7820.0,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,0
7822.0,Mogambo (1953),Adventure|Drama|Romance,1
7826.0,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,2
7831.0,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,1
7832.0,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,2
7833.0,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,2
7834.0,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,2
7835.0,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,1
7839.0,Love Crazy (1941),Comedy,2
7840.0,Gunga Din (1939),Adventure|Comedy|War,2
7841.0,Children of Dune (2003),Fantasy|Sci-Fi,5
7842.0,Dune (2000),Drama|Fantasy|Sci-Fi,3
7843.0,Lammbock (2001),Comedy,2
7844.0,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,2
7845.0,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,2
7846.0,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,2
7879.0,Notorious C.H.O. (2002),Comedy,2
7882.0,The Plague of the Zombies (1966),Horror,5
7883.0,I Walked with a Zombie (1943),Drama|Horror,3
7884.0,Highway 61 (1991),Comedy,2
7888.0,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,2
7889.0,Pat Garrett and Billy the Kid (1973),Western,6
7891.0,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,3
7894.0,"Duck, You Sucker (1971)",Action|Western,7
7895.0,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,0
7896.0,Ride the High Country (1962),Adventure|Drama|Western,3
7899.0,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,7
7900.0,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,3
7916.0,Gidget (1959),Comedy,2
7920.0,Desperate Living (1977),Comedy|Crime,2
7924.0,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,3
7925.0,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,7
7926.0,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,0
7930.0,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,5
7932.0,Dark Days (2000),Documentary,6
7934.0,Zelig (1983),Comedy,2
7936.0,Shame (Skammen) (1968),Drama|War,3
7937.0,"Silence, The (Tystnaden) (1963)",Drama,3
7938.0,Winter Light (Nattvardsgästerna) (1963),Drama,3
7939.0,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,3
7940.0,The Magician (1958),Drama,3
7943.0,"Killers, The (1946)",Crime|Film-Noir,0
7944.0,"Night of the Iguana, The (1964)",Drama|Thriller,3
7951.0,Nightbreed (1990),Fantasy|Horror,5
7976.0,Ken Park (2002),Drama,3
7979.0,Monterey Pop (1968),Documentary|Musical,6
7980.0,"Bridge Too Far, A (1977)",Action|Drama|War,3
7981.0,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,0
7982.0,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,5
7983.0,Broadway Danny Rose (1984),Comedy,2
7984.0,From Beyond (1986),Horror|Sci-Fi,5
7986.0,Robot Jox (1990),Sci-Fi,5
7987.0,Dolls (1987),Horror,5
7988.0,Space Truckers (1996),Comedy|Sci-Fi,2
7991.0,Death Race 2000 (1975),Action|Sci-Fi,7
7993.0,"Bucket Of Blood, A (1959)",Comedy|Horror,2
8008.0,Brigadoon (1954),Fantasy|Musical|Romance,1
8010.0,"Power of One, The (1992)",Drama,3
8011.0,"Weather Underground, The (2002)",Documentary,6
8012.0,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,4
8014.0,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,3
8015.0,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,9
8016.0,"Getaway, The (1972)",Action|Crime|Drama|Thriller,8
8019.0,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,5
8024.0,"Thing Called Love, The (1993)",Comedy|Drama|Romance,1
8025.0,The Thief (1997),Drama,3
8033.0,How to Steal a Million (1966),Comedy|Crime|Romance,2
8035.0,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,5
8042.0,Mean Streets (1973),Crime|Drama,0
8043.0,Jack the Bear (1993),Comedy|Drama,4
8044.0,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,0
8045.0,Hamburger Hill (1987),Action|Drama|War,3
8057.0,Sweet Bird of Youth (1962),Drama,3
8092.0,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,3
8093.0,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,8
8094.0,Bad Day at Black Rock (1955),Drama|Thriller|Western,3
8117.0,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,2
8118.0,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,7
8119.0,Crossroads (1986),Drama,3
8121.0,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,2
8125.0,Sunrise: A Song of Two Humans (1927),Drama|Romance,1
8126.0,Shock Corridor (1963),Drama,3
8128.0,Au revoir les enfants (1987),Drama,3
8131.0,Pursuit of Happiness (2001),Comedy|Romance,2
8132.0,Gladiator (1992),Action|Drama,3
8136.0,Indestructible Man (1956),Crime|Horror|Sci-Fi,5
8137.0,"Wasp Woman, The (1959)",Horror|Sci-Fi,5
8138.0,Attack of the Giant Leeches (1959),Horror|Sci-Fi,5
8142.0,Dead or Alive: Hanzaisha (1999),Action|Crime,8
8143.0,Lola Montès (1955),Drama,3
8147.0,Charly (1968),Drama|Sci-Fi,3
8153.0,Lust for Life (1956),Drama,3
8154.0,"Dolce Vita, La (1960)",Drama,3
8157.0,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,9
8158.0,Rush (1991),Crime|Drama,0
8167.0,Captain Blood (1935),Action|Adventure|Romance,7
8169.0,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,9
8183.0,Educating Rita (1983),Comedy|Drama,4
8188.0,Sansho the Bailiff (Sanshô dayû) (1954),Drama,3
8189.0,Zazie dans le métro (1960),Comedy,2
8190.0,"Americanization of Emily, The (1964)",Comedy|Drama|War,4
8191.0,Anne of the Thousand Days (1969),Drama,3
8195.0,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,1
8196.0,Beyond the Valley of the Dolls (1970),Comedy|Horror,2
8197.0,Hiroshima Mon Amour (1959),Drama|Romance|War,1
8199.0,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,3
8207.0,"Day of the Jackal, The (1973)",Crime|Thriller,0
8225.0,Night of the Living Dead (1990),Horror,5
8228.0,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,6
8232.0,I Love You Again (1940),Comedy|Drama,4
8235.0,Safety Last! (1923),Action|Comedy|Romance,2
8236.0,While the City Sleeps (1956),Drama|Film-Noir,3
8238.0,Little Murders (1971),Comedy|Crime,2
8239.0,Viridiana (1961),Comedy|Drama,4
8241.0,Masterminds (1997),Action|Comedy|Thriller,8
8253.0,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,7
8254.0,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,1
8261.0,3 Women (Three Women) (1977),Drama,3
8264.0,Grey Gardens (1975),Documentary,6
8266.0,Purple Rain (1984),Drama|Musical,3
8268.0,Point of No Return (1993),Action|Thriller,8
8270.0,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,1
8275.0,College (1927),Comedy,2
8290.0,Mitchell (1975),Action|Crime,8
8293.0,Used People (1992),Comedy|Drama,4
8302.0,"Front Page, The (1931)",Comedy|Drama|Romance,1
8327.0,Dolls (2002),Drama|Romance,1
8331.0,"Man Who Came to Dinner, The (1942)",Comedy,2
8335.0,Make Way for Tomorrow (1937),Drama,3
8336.0,"Major and the Minor, The (1942)",Comedy|Romance,2
8337.0,"Caine Mutiny, The (1954)",Drama|War,3
8338.0,Black Narcissus (1947),Drama,3
8340.0,Escape from Alcatraz (1979),Drama|Thriller,3
8341.0,Oliver Twist (1948),Adventure|Crime|Drama,0
8360.0,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,9
8361.0,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,7
8362.0,Raising Helen (2004),Comedy|Drama|Romance,1
8363.0,Soul Plane (2004),Comedy,2
8364.0,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama,3
8366.0,Saved! (2004),Comedy|Drama,4
8368.0,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,7
8369.0,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,8
8370.0,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama,4
8371.0,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,8
8372.0,Garfield: The Movie (2004),Animation|Children|Comedy,9
8373.0,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,2
8375.0,"Hunting of the President, The (2004)",Documentary,6
8376.0,Napoleon Dynamite (2004),Comedy,2
8378.0,"Doctor, The (1991)",Drama,3
8379.0,"Dresser, The (1983)",Drama,3
8380.0,Father Hood (1993),Comedy,2
8382.0,Hello Again (1987),Comedy,2
8383.0,Hope Springs (2003),Comedy|Romance,2
8385.0,Lover Come Back (1961),Comedy|Romance,2
8387.0,Police Academy: Mission to Moscow (1994),Comedy|Crime,2
8391.0,Big Wednesday (1978),Comedy|Drama,4
8402.0,Book of Love (1990),Comedy|Romance,2
8405.0,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,3
8410.0,Suddenly (1954),Crime|Drama|Film-Noir,0
8424.0,"Divorcee, The (1930)",Drama|Romance,1
8425.0,Meet the Applegates (1991),Comedy,2
8426.0,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,4
8427.0,Americathon (1979),Comedy|Sci-Fi,2
8446.0,Sands of Iwo Jima (1949),Action|Drama|Romance|War,1
8447.0,This Island Earth (1955),Sci-Fi,5
8450.0,Anthony Adverse (1936),Adventure|Romance,7
8451.0,Blackboard Jungle (1955),Drama,3
8454.0,Luna Papa (1999),Comedy|Drama|Fantasy,4
8456.0,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,0
8458.0,To Each His Own (1946),Drama,3
8459.0,"Heiress, The (1949)",Drama|Romance,1
8461.0,Dragon Seed (1944),Drama|War,3
8462.0,Executive Suite (1954),Drama,3
8463.0,Johnny Belinda (1948),Drama,3
8464.0,Super Size Me (2004),Comedy|Documentary|Drama,4
8465.0,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,1
8477.0,"Jetée, La (1962)",Romance|Sci-Fi,1
8481.0,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,8
8482.0,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,3
8484.0,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,3
8487.0,Please Don't Eat the Daisies (1960),Children|Comedy|Musical,2
8491.0,White Heat (1949),Crime|Drama|Film-Noir,0
8492.0,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,3
8493.0,Memphis Belle (1990),Action|Drama|War,3
8494.0,"Cincinnati Kid, The (1965)",Drama,3
8495.0,Animal Factory (2000),Crime|Drama,0
8500.0,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,5
8501.0,"Hitcher, The (1986)",Action|Thriller,8
8502.0,Show Boat (1951),Drama|Musical|Romance,1
8506.0,Fear X (2003),Mystery|Thriller,5
8507.0,Freaks (1932),Crime|Drama|Horror,0
8511.0,"Immigrant, The (1917)",Comedy,2
8512.0,Silent Movie (1976),Comedy,2
8518.0,Anna Christie (1930),Drama,3
8521.0,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,3
8526.0,Around the World in 80 Days (2004),Adventure|Children|Comedy,9
8528.0,Dodgeball: A True Underdog Story (2004),Comedy,2
8529.0,"Terminal, The (2004)",Comedy|Drama|Romance,1
8530.0,Dear Frankie (2004),Drama|Romance,1
8531.0,White Chicks (2004),Action|Comedy|Crime,2
8532.0,"Door in the Floor, The (2004)",Drama,3
8533.0,"Notebook, The (2004)",Drama|Romance,1
8534.0,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,3
8535.0,De-Lovely (2004),Drama|Musical,3
8542.0,"Day at the Races, A (1937)",Comedy|Musical,2
8571.0,Bob & Carol & Ted & Alice (1969),Comedy|Drama,4
8574.0,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,9
8575.0,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,4
8577.0,Comandante (2003),Documentary,6
8578.0,Undead (2003),Action|Comedy|Horror|Sci-Fi,2
8580.0,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,9
8581.0,Pirates of Silicon Valley (1999),Documentary|Drama,6
8582.0,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,6
8587.0,Mayor of the Sunset Strip (2003),Documentary,6
8588.0,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller,1
8591.0,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,3
8593.0,Juice (1992),Action|Crime|Drama|Thriller,8
8596.0,Revenge of the Pink Panther (1978),Comedy|Crime,2
8600.0,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,0
8601.0,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,4
8604.0,Taxi (1998),Action|Comedy,2
8605.0,Taxi 3 (2003),Action|Comedy,2
8607.0,Tokyo Godfathers (2003),Adventure|Animation|Drama,3
8609.0,Our Hospitality (1923),Comedy,2
